date,racetrack,event_name,grade,event_type
2020/9/30,浜松,ＧⅡウィナーズカップ,GII,デイ
2020/10/1,山陽,令和２年度山陽小野田市営第９回第１節,普通,デイ
2020/10/1,浜松,ＧⅡウィナーズカップ,GII,デイ
2020/10/2,山陽,令和２年度山陽小野田市営第９回第１節,普通,デイ
2020/10/2,浜松,ＧⅡウィナーズカップ,GII,デイ
2020/10/3,山陽,令和２年度山陽小野田市営第９回第１節,普通,デイ
2020/10/3,浜松,ＧⅡウィナーズカップ,GII,デイ
2020/10/4,山陽,令和２年度山陽小野田市営第９回第１節,普通,デイ
2020/10/4,浜松,ＧⅡウィナーズカップ,GII,デイ
2020/10/5,伊勢崎,令和２年度伊勢崎市営第７回第１節,普通,ナイター
2020/10/6,伊勢崎,令和２年度伊勢崎市営第７回第１節,普通,ナイター
2020/10/7,伊勢崎,令和２年度伊勢崎市営第７回第１節,普通,ナイター
2020/10/8,山陽,令和２年度山陽小野田市営第１０回第１節,普通,デイ
2020/10/8,浜松,令和２年度浜松市営第５回第２節,普通,デイ
2020/10/9,山陽,令和２年度山陽小野田市営第１０回第１節,普通,デイ
2020/10/9,浜松,令和２年度浜松市営第５回第２節,普通,デイ
2020/10/10,山陽,令和２年度山陽小野田市営第１０回第１節,普通,デイ
2020/10/10,浜松,令和２年度浜松市営第５回第２節,普通,デイ
2020/10/11,山陽,令和２年度山陽小野田市営第１０回第１節,普通,デイ
2020/10/11,川口,令和２年度川口市営第８回第２節,普通,デイ
2020/10/12,伊勢崎,令和２年度伊勢崎市営第１１回第２節,普通,ナイター
2020/10/12,川口,令和２年度川口市営第８回第２節,普通,デイ
2020/10/13,伊勢崎,令和２年度伊勢崎市営第１１回第２節,普通,ナイター
2020/10/13,川口,令和２年度川口市営第８回第２節,普通,デイ
2020/10/14,伊勢崎,令和２年度伊勢崎市営第１１回第２節,普通,ナイター
2020/10/14,山陽,ＧⅡ若獅子杯争奪戦,GII,デイ
2020/10/15,山陽,ＧⅡ若獅子杯争奪戦,GII,デイ
2020/10/16,山陽,ＧⅡ若獅子杯争奪戦,GII,デイ
2020/10/16,川口,令和２年度川口市営第１４回第１節,普通,ナイター
2020/10/17,山陽,ＧⅡ若獅子杯争奪戦,GII,デイ
2020/10/17,川口,令和２年度川口市営第１４回第１節,普通,ナイター
2020/10/18,山陽,ＧⅡ若獅子杯争奪戦,GII,デイ
2020/10/18,川口,令和２年度川口市営第１４回第１節,普通,ナイター
2020/10/19,川口,令和２年度川口市営第１４回第１節,普通,ナイター
2020/10/19,浜松,令和２年度浜松市営第７回第１節,普通,デイ
2020/10/20,浜松,令和２年度浜松市営第７回第１節,普通,デイ
2020/10/20,飯塚,令和２年度飯塚市営第１６回第１節,普通,デイ
2020/10/21,浜松,令和２年度浜松市営第７回第１節,普通,デイ
2020/10/21,飯塚,令和２年度飯塚市営第１６回第１節,普通,デイ
2020/10/22,浜松,令和２年度浜松市営第７回第１節,普通,デイ
2020/10/22,飯塚,令和２年度飯塚市営第１６回第１節,普通,デイ
2020/10/23,川口,令和２年度川口市営第８回第３節,普通,デイ
2020/10/23,飯塚,令和２年度飯塚市営第１６回第１節,普通,デイ
2020/10/24,伊勢崎,令和２年度伊勢崎市営第７回第２節,普通,ナイター
2020/10/24,川口,令和２年度川口市営第８回第３節,普通,デイ
2020/10/25,伊勢崎,令和２年度伊勢崎市営第７回第２節,普通,ナイター
2020/10/25,川口,令和２年度川口市営第８回第３節,普通,デイ
2020/10/26,伊勢崎,令和２年度伊勢崎市営第７回第２節,普通,ナイター
2020/10/26,飯塚,令和２年度飯塚市営第５回第２節,普通,デイ
2020/10/27,伊勢崎,令和２年度伊勢崎市営第１１回第３節,普通,ナイター
2020/10/27,飯塚,令和２年度飯塚市営第５回第２節,普通,デイ
2020/10/28,伊勢崎,令和２年度伊勢崎市営第１１回第３節,普通,ナイター
2020/10/28,飯塚,令和２年度飯塚市営第５回第２節,普通,デイ
2020/10/29,伊勢崎,令和２年度伊勢崎市営第１１回第３節,普通,ナイター
2020/10/29,飯塚,令和２年度飯塚市営第５回第２節,普通,デイ
2020/10/30,川口,ＳＧ日本選手権オートレース,普通,デイ
2020/10/30,飯塚,令和２年度飯塚市営第１２回第２節,普通,デイ
2020/10/31,川口,ＳＧ日本選手権オートレース,普通,デイ
2020/10/31,飯塚,令和２年度飯塚市営第１２回第２節,普通,デイ
2020/11/1,川口,ＳＧ日本選手権オートレース,普通,デイ
2020/11/1,飯塚,令和２年度飯塚市営第１２回第２節,普通,デイ
2020/11/2,川口,ＳＧ日本選手権オートレース,普通,デイ
2020/11/3,川口,ＳＧ日本選手権オートレース,普通,デイ
2020/11/4,伊勢崎,令和２年度伊勢崎市営第７回第３節,普通,デイ
2020/11/5,伊勢崎,令和２年度伊勢崎市営第７回第３節,普通,デイ
2020/11/5,飯塚,令和２年度飯塚市営第６回第１節,普通,ナイター
2020/11/6,伊勢崎,令和２年度伊勢崎市営第７回第３節,普通,デイ
2020/11/6,飯塚,令和２年度飯塚市営第６回第１節,普通,ナイター
2020/11/7,川口,令和２年度川口市営第９回第１節,普通,デイ
2020/11/7,飯塚,令和２年度飯塚市営第６回第１節,普通,ナイター
2020/11/8,川口,令和２年度川口市営第９回第１節,普通,デイ
2020/11/8,飯塚,令和２年度飯塚市営第６回第１節,普通,ナイター
2020/11/9,川口,令和２年度川口市営第９回第１節,普通,デイ
2020/11/10,山陽,令和２年度山陽小野田市営第５回第１節,普通,デイ
2020/11/10,川口,令和２年度川口市営第１４回第２節,普通,ナイター
2020/11/11,山陽,令和２年度山陽小野田市営第５回第１節,普通,デイ
2020/11/11,川口,令和２年度川口市営第１４回第２節,普通,ナイター
2020/11/12,山陽,令和２年度山陽小野田市営第５回第１節,普通,デイ
2020/11/12,川口,令和２年度川口市営第１４回第２節,普通,ナイター
2020/11/13,川口,令和２年度川口市営第１４回第２節,普通,ナイター
2020/11/13,浜松,令和２年度浜松市営第５回第３節,普通,デイ
2020/11/14,浜松,令和２年度浜松市営第５回第３節,普通,デイ
2020/11/14,飯塚,令和２年度飯塚市営第７回第１節,普通,ナイター
2020/11/15,浜松,令和２年度浜松市営第５回第３節,普通,デイ
2020/11/15,飯塚,令和２年度飯塚市営第７回第１節,普通,ナイター
2020/11/16,川口,令和２年度川口市営第９回第２節,普通,デイ
2020/11/16,飯塚,令和２年度飯塚市営第７回第１節,普通,ナイター
2020/11/17,川口,令和２年度川口市営第９回第２節,普通,デイ
2020/11/17,飯塚,令和２年度飯塚市営第１３回第１節,普通,デイ
2020/11/18,川口,令和２年度川口市営第９回第２節,普通,デイ
2020/11/18,飯塚,令和２年度飯塚市営第１３回第１節,普通,デイ
2020/11/19,浜松,ＧⅠ秋のスピード王決定戦,GI,デイ
2020/11/19,飯塚,令和２年度飯塚市営第１３回第１節,普通,デイ
2020/11/20,浜松,ＧⅠ秋のスピード王決定戦,GI,デイ
2020/11/21,浜松,ＧⅠ秋のスピード王決定戦,GI,デイ
2020/11/22,山陽,令和２年度山陽小野田市営第９回第２節,普通,デイ
2020/11/22,浜松,ＧⅠ秋のスピード王決定戦,GI,デイ
2020/11/23,山陽,令和２年度山陽小野田市営第９回第２節,普通,デイ
2020/11/23,浜松,ＧⅠ秋のスピード王決定戦,GI,デイ
2020/11/24,山陽,令和２年度山陽小野田市営第９回第２節,普通,デイ
2020/11/24,川口,令和２年度川口市営第１０回第１節,普通,デイ
2020/11/25,川口,令和２年度川口市営第１０回第１節,普通,デイ
2020/11/26,川口,令和２年度川口市営第１０回第１節,普通,デイ
2020/11/27,川口,令和２年度川口市営第１０回第１節,普通,デイ
2020/11/27,飯塚,令和２年度飯塚市営第７回第２節,普通,ナイター
2020/11/28,伊勢崎,令和２年度伊勢崎市営第８回第１節,普通,デイ
2020/11/28,飯塚,令和２年度飯塚市営第７回第２節,普通,ナイター
2020/11/29,伊勢崎,令和２年度伊勢崎市営第８回第１節,普通,デイ
2020/11/29,飯塚,令和２年度飯塚市営第７回第２節,普通,ナイター
2020/11/30,伊勢崎,令和２年度伊勢崎市営第８回第１節,普通,デイ
2020/11/30,飯塚,令和２年度飯塚市営第１３回第２節,普通,デイ
2020/12/1,川口,令和２年度川口市営第１１回第１節,普通,デイ
2020/12/1,飯塚,令和２年度飯塚市営第１３回第２節,普通,デイ
2020/12/2,川口,令和２年度川口市営第１１回第１節,普通,デイ
2020/12/2,飯塚,令和２年度飯塚市営第１３回第２節,普通,デイ
2020/12/3,川口,令和２年度川口市営第１１回第１節,普通,デイ
2020/12/4,川口,令和２年度川口市営第１１回第１節,普通,デイ
2020/12/5,飯塚,ＧⅡオーバルチャンピオンカップ,GII,ナイター
2020/12/6,飯塚,ＧⅡオーバルチャンピオンカップ,GII,ナイター
2020/12/7,飯塚,ＧⅡオーバルチャンピオンカップ,GII,ナイター
2020/12/8,飯塚,ＧⅡオーバルチャンピオンカップ,GII,ナイター
2020/12/9,飯塚,ＧⅡオーバルチャンピオンカップ,GII,ナイター
2020/12/10,伊勢崎,令和２年度伊勢崎市営第８回第２節,普通,デイ
2020/12/11,伊勢崎,令和２年度伊勢崎市営第８回第２節,普通,デイ
2020/12/11,飯塚,令和２年度飯塚市営第７回第３節,普通,ナイター
2020/12/12,伊勢崎,令和２年度伊勢崎市営第８回第２節,普通,デイ
2020/12/12,飯塚,令和２年度飯塚市営第７回第３節,普通,ナイター
2020/12/13,川口,令和２年度川口市営第９回第３節,普通,デイ
2020/12/13,飯塚,令和２年度飯塚市営第７回第３節,普通,ナイター
2020/12/14,川口,令和２年度川口市営第９回第３節,普通,デイ
2020/12/15,川口,令和２年度川口市営第９回第３節,普通,デイ
2020/12/16,山陽,ＧⅠスピード王決定戦,GI,デイ
2020/12/17,山陽,ＧⅠスピード王決定戦,GI,デイ
2020/12/18,伊勢崎,令和２年度伊勢崎市営第１２回第１節,普通,ナイター
2020/12/18,山陽,ＧⅠスピード王決定戦,GI,デイ
2020/12/19,伊勢崎,令和２年度伊勢崎市営第１２回第１節,普通,ナイター
2020/12/19,山陽,ＧⅠスピード王決定戦,GI,デイ
2020/12/20,伊勢崎,令和２年度伊勢崎市営第１２回第１節,普通,ナイター
2020/12/20,山陽,ＧⅠスピード王決定戦,GI,デイ
2020/12/21,浜松,令和２年度浜松市営第８回第１節,普通,デイ
2020/12/22,浜松,令和２年度浜松市営第８回第１節,普通,デイ
2020/12/22,飯塚,令和２年度飯塚市営第１７回第１節,普通,デイ
2020/12/23,浜松,令和２年度浜松市営第８回第１節,普通,デイ
2020/12/23,飯塚,令和２年度飯塚市営第１７回第１節,普通,デイ
2020/12/24,伊勢崎,令和２年度伊勢崎市営第８回第３節,普通,デイ
2020/12/24,飯塚,令和２年度飯塚市営第１７回第１節,普通,デイ
2020/12/25,伊勢崎,令和２年度伊勢崎市営第８回第３節,普通,デイ
2020/12/25,飯塚,令和２年度飯塚市営第１７回第１節,普通,デイ
2020/12/26,伊勢崎,令和２年度伊勢崎市営第８回第３節,普通,デイ
2020/12/27,川口,スーパースターフェスタ,普通,デイ
2020/12/28,川口,スーパースターフェスタ,普通,デイ
2020/12/28,飯塚,令和２年度飯塚市営第１８回第１節,普通,デイ
2020/12/29,川口,スーパースターフェスタ,普通,デイ
2020/12/29,飯塚,令和２年度飯塚市営第１８回第１節,普通,デイ
2020/12/30,川口,スーパースターフェスタ,普通,デイ
2020/12/30,飯塚,令和２年度飯塚市営第１８回第１節,普通,デイ
2020/12/31,川口,スーパースターフェスタ,普通,デイ
2020/12/31,飯塚,令和２年度飯塚市営第１８回第１節,普通,デイ
2021/1/2,川口,令和２年度川口市営第１０回第２節,普通,デイ
2021/1/2,浜松,令和２年度浜松市営第９回第１節,普通,デイ
2021/1/3,山陽,令和２年度山陽小野田市営第１１回第１節,普通,デイ
2021/1/3,川口,令和２年度川口市営第１０回第２節,普通,デイ
2021/1/3,浜松,令和２年度浜松市営第９回第１節,普通,デイ
2021/1/4,山陽,令和２年度山陽小野田市営第１１回第１節,普通,デイ
2021/1/4,川口,令和２年度川口市営第１０回第２節,普通,デイ
2021/1/4,浜松,令和２年度浜松市営第９回第１節,普通,デイ
2021/1/5,山陽,令和２年度山陽小野田市営第１１回第１節,普通,デイ
2021/1/5,川口,令和２年度川口市営第１０回第２節,普通,デイ
2021/1/5,浜松,令和２年度浜松市営第９回第１節,普通,デイ
2021/1/6,川口,令和２年度川口市営第１０回第２節,普通,デイ
2021/1/7,伊勢崎,ＧⅠ開場記念シルクカップ,GI,デイ
2021/1/7,飯塚,令和２年度飯塚市営第１３回第３節,普通,デイ
2021/1/8,伊勢崎,ＧⅠ開場記念シルクカップ,GI,デイ
2021/1/8,飯塚,令和２年度飯塚市営第１３回第３節,普通,デイ
2021/1/9,伊勢崎,ＧⅠ開場記念シルクカップ,GI,デイ
2021/1/9,飯塚,令和２年度飯塚市営第１３回第３節,普通,デイ
2021/1/10,伊勢崎,ＧⅠ開場記念シルクカップ,GI,デイ
2021/1/10,川口,令和２年度川口市営第１５回第１節,普通,ナイター
2021/1/11,伊勢崎,ＧⅠ開場記念シルクカップ,GI,デイ
2021/1/11,川口,令和２年度川口市営第１５回第１節,普通,ナイター
2021/1/12,山陽,令和２年度山陽小野田市営第６回第１節,普通,デイ
2021/1/12,川口,令和２年度川口市営第１５回第１節,普通,ナイター
2021/1/13,山陽,令和２年度山陽小野田市営第６回第１節,普通,デイ
2021/1/13,川口,令和２年度川口市営第１５回第１節,普通,ナイター
2021/1/14,山陽,令和２年度山陽小野田市営第６回第１節,普通,デイ
2021/1/15,山陽,令和２年度山陽小野田市営第１１回第２節,普通,デイ
2021/1/15,川口,令和２年度川口市営第１１回第２節,普通,デイ
2021/1/16,山陽,令和２年度山陽小野田市営第１１回第２節,普通,デイ
2021/1/16,川口,令和２年度川口市営第１１回第２節,普通,デイ
